"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI","tempF"
"CB5.2",2024-09-24,21,74.48,7.5,2.1,35400,22.3,NA,NA,74.48
"CB5.2",2024-09-24,23,74.66,7.5,1.4,35500,22.4,NA,NA,74.66
"CB5.2",2024-09-24,25,74.66,7.4,1.3,35700,22.5,NA,NA,74.66
"CB5.2",2024-09-24,27,74.66,7.4,1.1,35900,22.6,NA,NA,74.66
"CB5.2",2024-09-24,29,74.66,7.4,1.2,35900,22.6,NA,NA,74.66
"CB5.1",2024-09-23,0.5,74.3,8.2,8.3,21500,12.9,NA,"1.9",74.3
"CB5.1",2024-09-23,1,74.3,8.3,8.3,21500,12.9,NA,NA,74.3
"CB5.1",2024-09-23,2,74.3,8.2,8.2,21500,12.9,NA,NA,74.3
"CB5.1",2024-09-23,3,74.3,8.2,8.2,21500,12.9,NA,NA,74.3
"CB5.1",2024-09-23,4,74.3,8.2,8.2,21500,12.9,NA,NA,74.3
"CB5.1",2024-09-23,5,74.48,8.2,8.1,21500,12.9,NA,NA,74.48
"CB5.1",2024-09-23,6,74.48,8.2,7.9,21600,13,NA,NA,74.48
"CB5.1",2024-09-23,7,74.48,8.2,7.6,21800,13.1,NA,NA,74.48
"CB5.1",2024-09-23,8,74.48,8.2,7.3,21900,13.2,NA,NA,74.48
"CB5.1",2024-09-23,9,74.66,8,6.2,23500,14.2,NA,NA,74.66
"CB5.1",2024-09-23,10,74.66,7.6,2.6,29900,18.5,NA,NA,74.66
"CB5.1",2024-09-23,11,74.66,7.5,1.5,31600,19.7,NA,NA,74.66
"CB5.1",2024-09-23,12,74.84,7.4,1.2,32100,20.1,NA,NA,74.84
"CB5.1",2024-09-23,13,74.84,7.4,1.1,32400,20.2,NA,NA,74.84
"CB5.1",2024-09-23,15,74.84,7.4,1,32900,20.6,NA,NA,74.84
"CB5.1",2024-09-23,17,74.84,7.4,1,33300,20.8,NA,NA,74.84
"CB5.1",2024-09-23,19,74.84,7.4,0.9,33500,21,NA,NA,74.84
"CB5.1",2024-09-23,21,74.84,7.4,0.9,33700,21.1,NA,NA,74.84
"CB5.1",2024-09-23,23,74.84,7.4,0.9,34500,21.7,NA,NA,74.84
"CB5.1",2024-09-23,25,74.84,7.4,0.9,34600,21.8,NA,NA,74.84
"CB5.1",2024-09-23,27,74.84,7.4,1,34900,22,NA,NA,74.84
"CB5.1",2024-09-23,29,74.84,7.4,1,35100,22.1,NA,NA,74.84
"CB5.1",2024-09-23,31,74.84,7.4,1,35600,22.5,NA,NA,74.84
"CB5.1",2024-09-23,33,74.84,7.4,0.9,35800,22.6,NA,NA,74.84
"CB4.4",2024-09-23,0.5,74.3,8.3,8.3,21700,13,NA,"1.7",74.3
"CB4.4",2024-09-23,1,74.3,8.3,8.2,21700,13,NA,NA,74.3
"CB4.4",2024-09-23,2,74.3,8.3,8.2,21700,13,NA,NA,74.3
"CB4.4",2024-09-23,3,74.3,8.3,8.2,21700,13,NA,NA,74.3
"CB4.4",2024-09-23,4,74.3,8.3,8.2,21700,13,NA,NA,74.3
"CB4.4",2024-09-23,5,74.3,8.3,8.2,21700,13,NA,NA,74.3
"CB4.4",2024-09-23,6,74.3,8.3,8.2,21700,13,NA,NA,74.3
"CB4.4",2024-09-23,7,74.3,8.3,8.2,21700,13,NA,NA,74.3
"CB4.4",2024-09-23,8,74.48,8.3,8.1,21700,13,NA,NA,74.48
"CB4.4",2024-09-23,9,74.48,8.2,8,21700,13,NA,NA,74.48
"CB4.4",2024-09-23,10,74.48,8.1,6.5,22600,13.7,NA,NA,74.48
"CB4.4",2024-09-23,11,74.66,7.5,2.7,27000,16.6,NA,NA,74.66
"CB4.4",2024-09-23,12,74.66,7.4,1.8,28500,17.5,NA,NA,74.66
"CB4.4",2024-09-23,13,74.66,7.4,1.3,29100,18,NA,NA,74.66
"CB4.4",2024-09-23,14,74.84,7.4,0.7,29900,18.5,NA,NA,74.84
"CB4.4",2024-09-23,15,74.84,7.4,0.7,31100,19.3,NA,NA,74.84
"CB4.4",2024-09-23,16,74.84,7.4,0.6,31600,19.7,NA,NA,74.84
"CB4.4",2024-09-23,17,74.84,7.4,0.5,32600,20.4,NA,NA,74.84
"CB4.4",2024-09-23,18,74.84,7.4,0.5,32900,20.6,NA,NA,74.84
"CB4.4",2024-09-23,19,74.84,7.4,0.5,33100,20.7,NA,NA,74.84
"CB4.4",2024-09-23,20,74.84,7.4,0.5,33200,20.8,NA,NA,74.84
"CB4.4",2024-09-23,21,74.84,7.4,0.5,33200,20.8,NA,NA,74.84
"CB4.4",2024-09-23,22,74.84,7.4,0.5,33300,20.9,NA,NA,74.84
"CB4.4",2024-09-23,23,74.84,7.4,0.5,33500,21,NA,NA,74.84
"CB4.4",2024-09-23,25,74.84,7.4,0.5,33600,21.1,NA,NA,74.84
"CB4.4",2024-09-23,27,74.84,7.4,0.6,34100,21.3,NA,NA,74.84
"CB4.4",2024-09-23,28,74.84,7.4,0.6,34400,21.6,NA,NA,74.84
"CB4.3E",2024-09-23,0.5,73.76,8.2,8.3,21800,13.1,NA,"1.9",73.76
"CB4.3E",2024-09-23,1,73.76,8.2,8.3,21800,13.1,NA,NA,73.76
"CB4.3E",2024-09-23,2,73.76,8.2,8.3,21800,13.1,NA,NA,73.76
"CB4.3E",2024-09-23,3,73.76,8.2,8.3,21800,13.1,NA,NA,73.76
"CB4.3E",2024-09-23,4,73.76,8.2,8.3,21800,13.1,NA,NA,73.76
"CB4.3E",2024-09-23,5,73.76,8.2,8.3,21800,13.1,NA,NA,73.76
"CB4.3E",2024-09-23,6,73.76,8.2,8.2,21800,13.1,NA,NA,73.76
"CB4.3E",2024-09-23,7,73.76,8.2,8.2,21800,13.1,NA,NA,73.76
"CB4.3E",2024-09-23,8,73.76,8.2,8.1,21800,13.1,NA,NA,73.76
"CB4.3E",2024-09-23,9,73.76,8.2,7.9,21900,13.2,NA,NA,73.76
"CB4.3E",2024-09-23,10,73.76,8.1,7.6,22000,13.3,NA,NA,73.76
"CB4.3E",2024-09-23,11,74.12,8,6.9,22400,13.5,NA,NA,74.12
"CB4.3E",2024-09-23,12,74.48,7.9,5.7,23700,14.3,NA,NA,74.48
"CB4.3E",2024-09-23,13,74.66,7.7,4.8,24100,14.6,NA,NA,74.66
"CB4.3E",2024-09-23,14,74.66,7.5,2.5,27800,17.1,NA,NA,74.66
"CB4.3E",2024-09-23,15,74.84,7.4,1.2,30000,18.7,NA,NA,74.84
"CB4.3E",2024-09-23,16,74.84,7.4,0.9,31300,19.5,NA,NA,74.84
"CB4.3E",2024-09-23,17,74.84,7.4,0.5,32200,20.1,NA,NA,74.84
"CB4.3E",2024-09-23,19,74.84,7.3,0.4,32900,20.6,NA,NA,74.84
"CB4.3E",2024-09-23,20,74.84,7.3,0.4,32900,20.6,NA,NA,74.84
"CB4.3C",2024-09-23,0.5,73.94,8.2,8.4,21400,12.9,NA,"1.7",73.94
"CB4.3C",2024-09-23,1,73.94,8.2,8.4,21400,12.9,NA,NA,73.94
"CB4.3C",2024-09-23,2,73.94,8.2,8.4,21400,12.9,NA,NA,73.94
"CB4.3C",2024-09-23,3,73.94,8.2,8.4,21400,12.9,NA,NA,73.94
"CB4.3C",2024-09-23,4,73.94,8.2,8.4,21400,12.9,NA,NA,73.94
"CB4.3C",2024-09-23,5,73.94,8.2,8.2,21400,12.9,NA,NA,73.94
"CB4.3C",2024-09-23,6,73.94,8.1,7.7,21700,13.1,NA,NA,73.94
"CB4.3C",2024-09-23,7,74.12,8.1,7.3,21800,13.1,NA,NA,74.12
"CB4.3C",2024-09-23,8,74.12,8.1,7.2,22000,13.2,NA,NA,74.12
"CB4.3C",2024-09-23,9,74.3,8,6.1,22600,13.7,NA,NA,74.3
"CB4.3C",2024-09-23,10,74.66,7.6,3.9,25200,15.4,NA,NA,74.66
"CB4.3C",2024-09-23,11,74.84,7.4,1.6,28000,17.2,NA,NA,74.84
"CB4.3C",2024-09-23,12,74.66,7.4,1.4,28100,17.3,NA,NA,74.66
"CB4.3C",2024-09-23,13,74.66,7.4,1.3,28300,17.4,NA,NA,74.66
"CB4.3C",2024-09-23,14,74.84,7.4,1,29200,18,NA,NA,74.84
"CB4.3C",2024-09-23,15,74.84,7.4,0.8,29700,18.4,NA,NA,74.84
"CB4.3C",2024-09-23,16,74.84,7.4,0.8,30100,18.7,NA,NA,74.84
"CB4.3C",2024-09-23,17,74.84,7.4,0.8,30500,18.9,NA,NA,74.84
"CB4.3C",2024-09-23,18,74.84,7.4,0.8,30600,19,NA,NA,74.84
"CB4.3C",2024-09-23,19,74.84,7.4,0.7,31500,19.6,NA,NA,74.84
"CB4.3C",2024-09-23,20,74.84,7.4,0.6,32000,19.9,NA,NA,74.84
"CB4.3C",2024-09-23,21,74.84,7.4,0.5,32100,20,NA,NA,74.84
"CB4.3C",2024-09-23,23,74.84,7.4,0.5,32600,20.4,NA,NA,74.84
"CB4.3C",2024-09-23,25,74.84,7.4,0.6,32700,20.4,NA,NA,74.84
"CB4.3W",2024-09-23,0.5,73.94,8.3,9.3,21500,12.9,NA,"1.4",73.94
"CB4.3W",2024-09-23,1,73.94,8.3,9.3,21500,12.9,NA,NA,73.94
"CB4.3W",2024-09-23,2,73.94,8.3,9.2,21500,12.9,NA,NA,73.94
"CB4.3W",2024-09-23,3,73.94,8.3,9,21500,12.9,NA,NA,73.94
"CB4.3W",2024-09-23,4,73.94,8.2,8.5,21600,13,NA,NA,73.94
"CB4.3W",2024-09-23,5,74.3,7.9,6.7,22500,13.5,NA,NA,74.3
"CB4.3W",2024-09-23,6,74.48,7.6,4.1,23600,14.3,NA,NA,74.48
"CB4.3W",2024-09-23,7,74.48,7.5,2.9,24700,15,NA,NA,74.48
"CB4.3W",2024-09-23,8,74.48,7.5,2.6,24900,15.2,NA,NA,74.48
"CB4.2W",2024-09-23,0.5,73.94,8.2,8.4,21700,13,NA,"1.6",73.94
"CB4.2W",2024-09-23,1,73.94,8.2,8.4,21700,13,NA,NA,73.94
"CB4.2W",2024-09-23,2,73.94,8.2,8.4,21700,13,NA,NA,73.94
"CB4.2W",2024-09-23,3,73.94,8.2,8.3,21700,13,NA,NA,73.94
"CB4.2W",2024-09-23,4,73.94,8.2,8.2,21700,13,NA,NA,73.94
"CB4.2W",2024-09-23,5,73.94,8.2,8.1,21700,13,NA,NA,73.94
"CB4.2W",2024-09-23,6,73.94,8.1,7.1,21800,13.1,NA,NA,73.94
"CB4.2W",2024-09-23,7,74.3,7.8,5.9,22800,13.8,NA,NA,74.3
"CB4.2C",2024-09-23,0.5,74.12,8.2,8.4,21500,12.9,NA,"1.6",74.12
"CB4.2C",2024-09-23,1,74.12,8.2,8.4,21500,12.9,NA,NA,74.12
"CB4.2C",2024-09-23,2,74.12,8.2,8.4,21500,12.9,NA,NA,74.12
"CB4.2C",2024-09-23,3,74.12,8.2,8.2,21500,12.9,NA,NA,74.12
"CB4.2C",2024-09-23,4,74.12,8.2,8.3,21500,12.9,NA,NA,74.12
"CB4.2C",2024-09-23,5,73.94,8.2,8.1,21500,12.9,NA,NA,73.94
"CB4.2C",2024-09-23,6,73.94,8.1,7.8,21500,12.9,NA,NA,73.94
"CB4.2C",2024-09-23,7,73.94,8.1,7.8,21500,12.9,NA,NA,73.94
"CB4.2C",2024-09-23,8,73.94,8.1,7.6,21500,12.9,NA,NA,73.94
"CB4.2C",2024-09-23,9,74.3,8.1,7.2,21700,13,NA,NA,74.3
"CB4.2C",2024-09-23,10,74.3,8,7,21800,13.1,NA,NA,74.3
"CB4.2C",2024-09-23,11,74.66,7.7,5,22700,13.7,NA,NA,74.66
"CB4.2C",2024-09-23,12,75.02,7.4,1.2,28500,17.6,NA,NA,75.02
"CB4.2C",2024-09-23,13,75.02,7.3,0.8,29300,18.2,NA,NA,75.02
"CB4.2C",2024-09-23,14,75.02,7.3,0.7,29900,18.5,NA,NA,75.02
"CB4.2C",2024-09-23,15,74.84,7.3,0.7,30000,18.6,NA,NA,74.84
"CB4.2C",2024-09-23,16,75.02,7.3,0.6,31300,19.5,NA,NA,75.02
"CB4.2C",2024-09-23,17,75.02,7.4,0.5,31500,19.6,NA,NA,75.02
"CB4.2C",2024-09-23,19,75.02,7.4,0.5,32400,20.2,NA,NA,75.02
"CB4.2C",2024-09-23,21,75.02,7.4,0.5,32600,20.4,NA,NA,75.02
"CB4.2C",2024-09-23,23,75.02,7.4,0.4,33200,20.8,NA,NA,75.02
"CB4.2C",2024-09-23,25,74.84,7.4,0.4,34000,21.4,NA,NA,74.84
"CB4.2E",2024-09-23,0.5,73.94,8.2,8.6,21600,13,NA,"1.9",73.94
"CB4.2E",2024-09-23,1,73.94,8.2,8.5,21600,13,NA,NA,73.94
"CB4.2E",2024-09-23,2,73.94,8.2,8.5,21600,13,NA,NA,73.94
"CB4.2E",2024-09-23,3,73.94,8.2,8.4,21700,13,NA,NA,73.94
"CB4.2E",2024-09-23,4,73.94,8.2,8.3,21700,13,NA,NA,73.94
"CB4.2E",2024-09-23,5,73.94,8.2,8.4,21700,13.1,NA,NA,73.94
"CB4.2E",2024-09-23,6,73.94,8.2,8.5,21700,13.1,NA,NA,73.94
"CB4.2E",2024-09-23,7,73.94,8.2,8.2,21700,13.1,NA,NA,73.94
"CB4.2E",2024-09-23,8,74.12,8.1,7.9,21800,13.1,NA,NA,74.12
"CB4.1E",2024-09-23,0.5,73.94,8.2,8.3,21700,13.1,NA,"1.7",73.94
"CB4.1E",2024-09-23,1,73.94,8.2,8.3,21700,13.1,NA,NA,73.94
"CB4.1E",2024-09-23,2,73.94,8.2,8.3,21700,13.1,NA,NA,73.94
"CB4.1E",2024-09-23,3,73.94,8.2,8.3,21700,13.1,NA,NA,73.94
"CB4.1E",2024-09-23,4,73.94,8.2,8.1,21700,13.1,NA,NA,73.94
"CB4.1E",2024-09-23,5,73.94,8.2,7.9,21800,13.1,NA,NA,73.94
"CB4.1E",2024-09-23,6,73.94,8.1,7.7,21800,13.1,NA,NA,73.94
"CB4.1E",2024-09-23,7,74.12,8.1,7.1,22200,13.4,NA,NA,74.12
"CB4.1E",2024-09-23,8,74.12,8,6.7,22400,13.5,NA,NA,74.12
"CB4.1E",2024-09-23,9,74.3,7.9,6.2,23100,14,NA,NA,74.3
"CB4.1E",2024-09-23,10,74.3,7.9,5.7,23400,14.2,NA,NA,74.3
"CB4.1E",2024-09-23,11,74.66,7.7,4.6,24000,14.6,NA,NA,74.66
"CB4.1E",2024-09-23,12,74.84,7.4,2,26500,16.2,NA,NA,74.84
"CB4.1E",2024-09-23,13,74.84,7.4,1.9,26700,16.4,NA,NA,74.84
"CB4.1E",2024-09-23,14,75.02,7.4,1.5,27500,16.9,NA,NA,75.02
"CB4.1E",2024-09-23,15,75.02,7.4,1,29000,17.9,NA,NA,75.02
"CB4.1E",2024-09-23,16,75.02,7.4,0.9,29100,17.9,NA,NA,75.02
"CB4.1E",2024-09-23,17,75.02,7.4,0.9,29200,18.1,NA,NA,75.02
"CB4.1E",2024-09-23,18,75.02,7.3,0.8,29200,18.1,NA,NA,75.02
"CB4.1E",2024-09-23,19,75.02,7.3,0.8,29600,18.3,NA,NA,75.02
"CB4.1E",2024-09-23,20,75.02,7.3,0.7,30000,18.6,NA,NA,75.02
"CB4.1E",2024-09-23,21,75.02,7.3,0.7,30400,18.8,NA,NA,75.02
"CB4.1E",2024-09-23,23,75.02,7.4,0.7,30500,18.9,NA,NA,75.02
"CB4.1C",2024-09-23,0.5,73.76,8.2,8.2,21800,13.1,NA,"1.5",73.76
"CB4.1C",2024-09-23,1,73.76,8.2,8.2,21800,13.1,NA,NA,73.76
"CB4.1C",2024-09-23,2,73.76,8.2,8.2,21800,13.1,NA,NA,73.76
"CB4.1C",2024-09-23,3,73.76,8.2,8.1,21800,13.1,NA,NA,73.76
"CB4.1C",2024-09-23,4,73.94,8.2,8.1,21800,13.1,NA,NA,73.94
"CB4.1C",2024-09-23,5,73.76,8.2,8.1,21800,13.1,NA,NA,73.76
"CB4.1C",2024-09-23,6,73.94,8.2,7.9,21800,13.1,NA,NA,73.94
"CB4.1C",2024-09-23,7,73.94,8.2,7.9,21800,13.1,NA,NA,73.94
"CB4.1C",2024-09-23,8,73.94,8.2,7.8,21800,13.1,NA,NA,73.94
"CB4.1C",2024-09-23,9,74.12,8,6.9,22000,13.3,NA,NA,74.12
"CB4.1C",2024-09-23,10,74.66,7.6,3.6,25600,15.6,NA,NA,74.66
"CB4.1C",2024-09-23,11,74.84,7.5,3.2,25900,15.8,NA,NA,74.84
"CB4.1C",2024-09-23,12,74.84,7.5,3.1,26000,15.9,NA,NA,74.84
"CB4.1C",2024-09-23,13,74.84,7.5,3,26200,16.1,NA,NA,74.84
"CB4.1C",2024-09-23,14,74.84,7.5,2.8,26400,16.2,NA,NA,74.84
"CB4.1C",2024-09-23,15,74.84,7.5,2.7,26600,16.3,NA,NA,74.84
"CB4.1C",2024-09-23,16,74.84,7.5,2.4,26800,16.4,NA,NA,74.84
"CB4.1C",2024-09-23,17,75.02,7.4,0.8,30100,18.7,NA,NA,75.02
"CB4.1C",2024-09-23,18,75.02,7.4,0.7,30800,19.1,NA,NA,75.02
"CB4.1C",2024-09-23,19,75.02,7.4,0.6,31000,19.3,NA,NA,75.02
"CB4.1C",2024-09-23,20,75.02,7.4,0.5,31400,19.6,NA,NA,75.02
"CB4.1C",2024-09-23,21,75.02,7.4,0.5,31400,19.6,NA,NA,75.02
"CB4.1C",2024-09-23,22,75.02,7.4,0.4,32800,20.5,NA,NA,75.02
"CB4.1C",2024-09-23,23,75.02,7.4,0.4,32800,20.5,NA,NA,75.02
"CB4.1C",2024-09-23,25,75.02,7.4,0.3,33100,20.7,NA,NA,75.02
"CB4.1C",2024-09-23,27,75.02,7.4,0.3,33200,20.8,NA,NA,75.02
"CB4.1C",2024-09-23,29,75.02,7.4,0.3,33300,20.9,NA,NA,75.02
"CB4.1C",2024-09-23,30,75.02,7.4,0.3,33300,20.9,NA,NA,75.02
"CB4.1W",2024-09-23,0.5,73.58,8,7.3,21500,12.9,NA,"1.4",73.58
"CB4.1W",2024-09-23,1,73.58,8,7.3,21500,12.9,NA,NA,73.58
"CB4.1W",2024-09-23,2,73.58,8,7.3,21500,12.9,NA,NA,73.58
"CB4.1W",2024-09-23,3,73.58,8,7.3,21500,12.9,NA,NA,73.58
"CB4.1W",2024-09-23,4,73.58,8,7.2,21500,12.9,NA,NA,73.58
"CB4.1W",2024-09-23,5,73.76,8,7.1,21500,12.9,NA,NA,73.76
"CB4.1W",2024-09-23,6,74.48,7.7,4.7,22800,13.8,NA,NA,74.48
"CB4.1W",2024-09-23,7,74.66,7.6,3.7,23700,14.4,NA,NA,74.66
"CB4.1W",2024-09-23,8,74.66,7.6,3.6,23900,14.5,NA,NA,74.66
"CB3.3E",2024-09-26,0.5,72.86,7.6,5.9,22300,13.4,NA,"1.6",72.86
"CB3.3E",2024-09-26,1,72.86,7.6,5.9,22300,13.4,NA,NA,72.86
"CB3.3E",2024-09-26,2,72.86,7.6,5.8,22300,13.4,NA,NA,72.86
"CB3.3E",2024-09-26,3,72.86,7.6,5.2,22300,13.4,NA,NA,72.86
"CB3.3E",2024-09-26,4,72.86,7.6,5.2,22400,13.5,NA,NA,72.86
"CB3.3E",2024-09-26,5,72.86,7.5,5,22900,13.8,NA,NA,72.86
"CB3.3E",2024-09-26,6,73.22,7.5,5,22900,13.8,NA,NA,73.22
"CB3.3E",2024-09-26,7,73.22,7.5,5,22900,13.8,NA,NA,73.22
"CB3.3C",2024-09-26,0.5,72.86,7.6,6,22200,13.4,NA,"1.8",72.86
"CB3.3C",2024-09-26,1,72.68,7.6,5.9,22200,13.4,NA,NA,72.68
"CB3.3C",2024-09-26,2,72.68,7.6,5.9,22200,13.4,NA,NA,72.68
"CB3.3C",2024-09-26,3,72.68,7.6,5.9,22400,13.4,NA,NA,72.68
"CB3.3C",2024-09-26,4,72.86,7.6,5.8,22400,13.5,NA,NA,72.86
"CB3.3C",2024-09-26,5,72.86,7.6,5.8,22400,13.5,NA,NA,72.86
"CB3.3C",2024-09-26,6,72.86,7.6,5.8,22400,13.5,NA,NA,72.86
"CB3.3C",2024-09-26,7,72.86,7.6,5.8,22400,13.5,NA,NA,72.86
"CB3.3C",2024-09-26,8,72.86,7.6,5.8,22400,13.5,NA,NA,72.86
"CB3.3C",2024-09-26,9,73.04,7.6,5.8,22500,13.6,NA,NA,73.04
"CB3.3C",2024-09-26,10,73.04,7.6,5.8,22600,13.7,NA,NA,73.04
"CB3.3C",2024-09-26,11,73.04,7.6,5.8,22600,13.7,NA,NA,73.04
"CB3.3C",2024-09-26,12,74.84,7.6,5.3,22600,13.7,NA,NA,74.84
"CB3.3C",2024-09-26,13,74.84,7.6,5.3,22600,13.7,NA,NA,74.84
"CB3.3C",2024-09-26,14,73.76,7.4,3.9,24000,14.6,NA,NA,73.76
"CB3.3C",2024-09-26,15,73.76,7.4,3.8,24100,14.6,NA,NA,73.76
"CB3.3C",2024-09-26,16,74.48,7.3,2.2,26000,15.9,NA,NA,74.48
"CB3.3C",2024-09-26,17,74.48,7.3,2.2,26000,15.9,NA,NA,74.48
"CB3.3C",2024-09-26,18,74.48,7.3,1.9,26100,15.9,NA,NA,74.48
"CB3.3C",2024-09-26,19,74.84,7.2,1.3,27500,16.9,NA,NA,74.84
"CB3.3C",2024-09-26,20,74.84,7.2,1.3,27500,16.9,NA,NA,74.84
"CB3.3C",2024-09-26,21,74.84,7.2,1.3,27500,16.9,NA,NA,74.84
"CB3.3C",2024-09-26,22,74.84,7.2,1.3,27500,16.9,NA,NA,74.84
"CB3.3C",2024-09-26,23,74.84,7.2,1.2,27600,17,NA,NA,74.84
"CB3.3C",2024-09-26,24,74.84,7.2,1.2,27700,17,NA,NA,74.84
"CB3.3C",2024-09-26,25,75.02,7.2,1.1,28000,17.3,NA,NA,75.02
"CB3.3C",2024-09-26,26,75.02,7.2,1.1,28000,17.3,NA,NA,75.02
"CB3.3W",2024-09-26,0.5,72.86,7.5,5.5,22300,13.4,NA,"0.9",72.86
"CB3.3W",2024-09-26,1,72.86,7.5,5.3,22300,13.4,NA,NA,72.86
