UTMX,UTMY,Segment,Sdepth,volume_m,DO,Wtemp,uniqueID,Sdepthm,habitat,color,keep,milesX,milesY
301500,4257500,POTOH,4.92126,250000,8.05,70.1,301500 4257500,1.5,Suitable,dodgerblue,YES,187.3433565,36.9715745000003
301500,4257500,POTOH,0,250000,8.35,70.3,301500 4257500,0,Suitable,dodgerblue,YES,187.3433565,36.9715745000003
301500,4257500,POTOH,8.2021,250000,7.69,69.9,301500 4257500,2.5,Suitable,dodgerblue,YES,187.3433565,36.9715745000003
301500,4257500,POTOH,1.64042,250000,8.26,70.2,301500 4257500,0.5,Suitable,dodgerblue,YES,187.3433565,36.9715745000003
301500,4257500,POTOH,3.28084,250000,8.16,70.1,301500 4257500,1,Suitable,dodgerblue,YES,187.3433565,36.9715745000003
301500,4258000,POTOH,3.28084,250000,8.2,70.2,301500 4258000,1,Suitable,dodgerblue,YES,187.3433565,37.2822600000004
301500,4258000,POTOH,6.56168,250000,7.97,70,301500 4258000,2,Suitable,dodgerblue,YES,187.3433565,37.2822600000004
301500,4258000,POTOH,4.92126,250000,8.08,70.1,301500 4258000,1.5,Suitable,dodgerblue,YES,187.3433565,37.2822600000004
301500,4258000,POTOH,8.2021,250000,7.69,69.9,301500 4258000,2.5,Suitable,dodgerblue,YES,187.3433565,37.2822600000004
301500,4258000,POTOH,0,250000,8.39,70.4,301500 4258000,0,Suitable,dodgerblue,YES,187.3433565,37.2822600000004
301500,4258000,POTOH,1.64042,250000,8.3,70.3,301500 4258000,0.5,Suitable,dodgerblue,YES,187.3433565,37.2822600000004
301500,4258500,POTOH,3.28084,250000,8.24,70.3,301500 4258500,1,Suitable,dodgerblue,YES,187.3433565,37.5929455
301500,4258500,POTOH,9.84252,250000,7.28,70.6,301500 4258500,3,Suitable,dodgerblue,YES,187.3433565,37.5929455
301500,4258500,POTOH,0,250000,8.44,70.5,301500 4258500,0,Suitable,dodgerblue,YES,187.3433565,37.5929455
301500,4258500,POTOH,8.2021,250000,7.69,70,301500 4258500,2.5,Suitable,dodgerblue,YES,187.3433565,37.5929455
301500,4258500,POTOH,6.56168,250000,8.01,70.1,301500 4258500,2,Suitable,dodgerblue,YES,187.3433565,37.5929455
301500,4258500,POTOH,4.92126,250000,8.12,70.2,301500 4258500,1.5,Suitable,dodgerblue,YES,187.3433565,37.5929455
301500,4258500,POTOH,1.64042,250000,8.34,70.4,301500 4258500,0.5,Suitable,dodgerblue,YES,187.3433565,37.5929455
301500,4259000,POTOH,9.84252,250000,7.38,70.7,301500 4259000,3,Suitable,dodgerblue,YES,187.3433565,37.9036310000001
301500,4259000,POTOH,6.56168,250000,8.05,70.2,301500 4259000,2,Suitable,dodgerblue,YES,187.3433565,37.9036310000001
301500,4259000,POTOH,4.92126,250000,8.17,70.3,301500 4259000,1.5,Suitable,dodgerblue,YES,187.3433565,37.9036310000001
301500,4259000,POTOH,0,250000,8.5,70.6,301500 4259000,0,Suitable,dodgerblue,YES,187.3433565,37.9036310000001
301500,4259000,POTOH,8.2021,250000,7.7,70.1,301500 4259000,2.5,Suitable,dodgerblue,YES,187.3433565,37.9036310000001
301500,4259000,POTOH,1.64042,250000,8.39,70.5,301500 4259000,0.5,Suitable,dodgerblue,YES,187.3433565,37.9036310000001
301500,4259000,POTOH,3.28084,250000,8.29,70.4,301500 4259000,1,Suitable,dodgerblue,YES,187.3433565,37.9036310000001
301500,4259500,POTOH,0,250000,8.55,70.7,301500 4259500,0,Suitable,dodgerblue,YES,187.3433565,38.2143165000002
301500,4259500,POTOH,4.92126,250000,8.22,70.4,301500 4259500,1.5,Suitable,dodgerblue,YES,187.3433565,38.2143165000002
301500,4259500,POTOH,11.48294,250000,7.43,70.7,301500 4259500,3.5,Suitable,dodgerblue,YES,187.3433565,38.2143165000002
301500,4259500,POTOH,9.84252,250000,7.47,70.7,301500 4259500,3,Suitable,dodgerblue,YES,187.3433565,38.2143165000002
301500,4259500,POTOH,6.56168,250000,8.1,70.3,301500 4259500,2,Suitable,dodgerblue,YES,187.3433565,38.2143165000002
301500,4259500,POTOH,8.2021,250000,7.71,70.2,301500 4259500,2.5,Suitable,dodgerblue,YES,187.3433565,38.2143165000002
301500,4259500,POTOH,3.28084,250000,8.34,70.5,301500 4259500,1,Suitable,dodgerblue,YES,187.3433565,38.2143165000002
301500,4259500,POTOH,1.64042,250000,8.44,70.6,301500 4259500,0.5,Suitable,dodgerblue,YES,187.3433565,38.2143165000002
301500,4260000,POTOH,9.84252,250000,7.56,70.7,301500 4260000,3,Suitable,dodgerblue,YES,187.3433565,38.5250020000003
301500,4260000,POTOH,1.64042,250000,8.49,70.7,301500 4260000,0.5,Suitable,dodgerblue,YES,187.3433565,38.5250020000003
301500,4260000,POTOH,4.92126,250000,8.27,70.5,301500 4260000,1.5,Suitable,dodgerblue,YES,187.3433565,38.5250020000003
301500,4260000,POTOH,0,250000,8.61,70.8,301500 4260000,0,Suitable,dodgerblue,YES,187.3433565,38.5250020000003
301500,4260000,POTOH,11.48294,250000,7.52,70.7,301500 4260000,3.5,Suitable,dodgerblue,YES,187.3433565,38.5250020000003
301500,4260000,POTOH,8.2021,250000,7.74,70.3,301500 4260000,2.5,Suitable,dodgerblue,YES,187.3433565,38.5250020000003
301500,4260000,POTOH,3.28084,250000,8.39,70.6,301500 4260000,1,Suitable,dodgerblue,YES,187.3433565,38.5250020000003
301500,4260000,POTOH,6.56168,250000,8.15,70.4,301500 4260000,2,Suitable,dodgerblue,YES,187.3433565,38.5250020000003
301500,4260500,POTOH,6.56168,250000,8.2,70.5,301500 4260500,2,Suitable,dodgerblue,YES,187.3433565,38.8356875000004
301500,4260500,POTOH,9.84252,250000,7.64,70.8,301500 4260500,3,Suitable,dodgerblue,YES,187.3433565,38.8356875000004
301500,4260500,POTOH,1.64042,250000,8.54,70.7,301500 4260500,0.5,Suitable,dodgerblue,YES,187.3433565,38.8356875000004
301500,4260500,POTOH,8.2021,250000,7.77,70.3,301500 4260500,2.5,Suitable,dodgerblue,YES,187.3433565,38.8356875000004
301500,4260500,POTOH,11.48294,250000,7.61,70.8,301500 4260500,3.5,Suitable,dodgerblue,YES,187.3433565,38.8356875000004
301500,4260500,POTOH,4.92126,250000,8.31,70.6,301500 4260500,1.5,Suitable,dodgerblue,YES,187.3433565,38.8356875000004
301500,4260500,POTOH,3.28084,250000,8.44,70.7,301500 4260500,1,Suitable,dodgerblue,YES,187.3433565,38.8356875000004
301500,4260500,POTOH,0,250000,8.66,70.8,301500 4260500,0,Suitable,dodgerblue,YES,187.3433565,38.8356875000004
301500,4261000,POTOH,0,250000,8.71,70.9,301500 4261000,0,Suitable,dodgerblue,YES,187.3433565,39.146373
301500,4261000,POTOH,1.64042,250000,8.59,70.8,301500 4261000,0.5,Suitable,dodgerblue,YES,187.3433565,39.146373
301500,4261000,POTOH,4.92126,250000,8.36,70.7,301500 4261000,1.5,Suitable,dodgerblue,YES,187.3433565,39.146373
301500,4261000,POTOH,3.28084,250000,8.48,70.7,301500 4261000,1,Suitable,dodgerblue,YES,187.3433565,39.146373
301500,4261000,POTOH,8.2021,250000,7.8,70.4,301500 4261000,2.5,Suitable,dodgerblue,YES,187.3433565,39.146373
301500,4261000,POTOH,13.12336,250000,5.88,70.4,301500 4261000,4,Suitable,dodgerblue,YES,187.3433565,39.146373
301500,4261000,POTOH,9.84252,250000,7.72,70.8,301500 4261000,3,Suitable,dodgerblue,YES,187.3433565,39.146373
301500,4261000,POTOH,6.56168,250000,8.24,70.6,301500 4261000,2,Suitable,dodgerblue,YES,187.3433565,39.146373
301500,4261000,POTOH,11.48294,250000,7.69,70.8,301500 4261000,3.5,Suitable,dodgerblue,YES,187.3433565,39.146373
301500,4261500,POTOH,6.56168,250000,8.28,70.6,301500 4261500,2,Suitable,dodgerblue,YES,187.3433565,39.4570585000001
301500,4261500,POTOH,8.2021,250000,7.84,70.5,301500 4261500,2.5,Suitable,dodgerblue,YES,187.3433565,39.4570585000001
301500,4261500,POTOH,14.76378,250000,5.86,70.4,301500 4261500,4.5,Suitable,dodgerblue,YES,187.3433565,39.4570585000001
301500,4261500,POTOH,1.64042,250000,8.63,70.9,301500 4261500,0.5,Suitable,dodgerblue,YES,187.3433565,39.4570585000001
301500,4261500,POTOH,0,250000,8.75,71,301500 4261500,0,Suitable,dodgerblue,YES,187.3433565,39.4570585000001
301500,4261500,POTOH,9.84252,250000,7.79,70.8,301500 4261500,3,Suitable,dodgerblue,YES,187.3433565,39.4570585000001
301500,4261500,POTOH,3.28084,250000,8.52,70.8,301500 4261500,1,Suitable,dodgerblue,YES,187.3433565,39.4570585000001
301500,4261500,POTOH,11.48294,250000,7.77,70.8,301500 4261500,3.5,Suitable,dodgerblue,YES,187.3433565,39.4570585000001
301500,4261500,POTOH,4.92126,250000,8.39,70.7,301500 4261500,1.5,Suitable,dodgerblue,YES,187.3433565,39.4570585000001
301500,4261500,POTOH,13.12336,250000,5.93,70.4,301500 4261500,4,Suitable,dodgerblue,YES,187.3433565,39.4570585000001
301500,4262000,POTOH,13.12336,250000,5.98,70.5,301500 4262000,4,Suitable,dodgerblue,YES,187.3433565,39.7677440000002
301500,4262000,POTOH,3.28084,250000,8.55,70.9,301500 4262000,1,Suitable,dodgerblue,YES,187.3433565,39.7677440000002
301500,4262000,POTOH,4.92126,250000,8.42,70.8,301500 4262000,1.5,Suitable,dodgerblue,YES,187.3433565,39.7677440000002
301500,4262000,POTOH,9.84252,250000,7.85,70.8,301500 4262000,3,Suitable,dodgerblue,YES,187.3433565,39.7677440000002
301500,4262000,POTOH,6.56168,250000,8.3,70.7,301500 4262000,2,Suitable,dodgerblue,YES,187.3433565,39.7677440000002
301500,4262000,POTOH,8.2021,250000,7.89,70.6,301500 4262000,2.5,Suitable,dodgerblue,YES,187.3433565,39.7677440000002
301500,4262000,POTOH,11.48294,250000,7.84,70.8,301500 4262000,3.5,Suitable,dodgerblue,YES,187.3433565,39.7677440000002
301500,4262000,POTOH,0,250000,8.78,71.1,301500 4262000,0,Suitable,dodgerblue,YES,187.3433565,39.7677440000002
301500,4262000,POTOH,1.64042,250000,8.66,71,301500 4262000,0.5,Suitable,dodgerblue,YES,187.3433565,39.7677440000002
301500,4262500,POTOH,8.2021,250000,7.93,70.6,301500 4262500,2.5,Suitable,dodgerblue,YES,187.3433565,40.0784295000003
301500,4262500,POTOH,9.84252,250000,7.91,70.9,301500 4262500,3,Suitable,dodgerblue,YES,187.3433565,40.0784295000003
301500,4262500,POTOH,4.92126,250000,8.48,70.9,301500 4262500,1.5,Suitable,dodgerblue,YES,187.3433565,40.0784295000003
301500,4262500,POTOH,13.12336,250000,6.02,70.5,301500 4262500,4,Suitable,dodgerblue,YES,187.3433565,40.0784295000003
301500,4262500,POTOH,6.56168,250000,8.37,70.8,301500 4262500,2,Suitable,dodgerblue,YES,187.3433565,40.0784295000003
301500,4262500,POTOH,11.48294,250000,7.9,70.8,301500 4262500,3.5,Suitable,dodgerblue,YES,187.3433565,40.0784295000003
301500,4262500,POTOH,1.64042,250000,8.71,71.1,301500 4262500,0.5,Suitable,dodgerblue,YES,187.3433565,40.0784295000003
301500,4262500,POTOH,0,250000,8.85,71.3,301500 4262500,0,Suitable,dodgerblue,YES,187.3433565,40.0784295000003
301500,4262500,POTOH,3.28084,250000,8.59,71,301500 4262500,1,Suitable,dodgerblue,YES,187.3433565,40.0784295000003
301500,4263000,POTOH,1.64042,250000,8.71,71.2,301500 4263000,0.5,Suitable,dodgerblue,YES,187.3433565,40.3891150000004
301500,4263000,POTOH,11.48294,250000,7.96,70.9,301500 4263000,3.5,Suitable,dodgerblue,YES,187.3433565,40.3891150000004
301500,4263000,POTOH,9.84252,250000,7.97,70.9,301500 4263000,3,Suitable,dodgerblue,YES,187.3433565,40.3891150000004
301500,4263000,POTOH,6.56168,250000,8.37,70.9,301500 4263000,2,Suitable,dodgerblue,YES,187.3433565,40.3891150000004
301500,4263000,POTOH,4.92126,250000,8.47,71,301500 4263000,1.5,Suitable,dodgerblue,YES,187.3433565,40.3891150000004
301500,4263000,POTOH,3.28084,250000,8.59,71.1,301500 4263000,1,Suitable,dodgerblue,YES,187.3433565,40.3891150000004
301500,4263000,POTOH,8.2021,250000,7.98,70.7,301500 4263000,2.5,Suitable,dodgerblue,YES,187.3433565,40.3891150000004
301500,4263000,POTOH,0,250000,8.84,71.3,301500 4263000,0,Suitable,dodgerblue,YES,187.3433565,40.3891150000004
301500,4263500,POTOH,3.28084,250000,8.58,71.1,301500 4263500,1,Suitable,dodgerblue,YES,187.3433565,40.6998005
301500,4263500,POTOH,11.48294,250000,8.01,70.9,301500 4263500,3.5,Suitable,dodgerblue,YES,187.3433565,40.6998005
301500,4263500,POTOH,9.84252,250000,8.02,70.9,301500 4263500,3,Suitable,dodgerblue,YES,187.3433565,40.6998005
301500,4263500,POTOH,4.92126,250000,8.47,71,301500 4263500,1.5,Suitable,dodgerblue,YES,187.3433565,40.6998005
301500,4263500,POTOH,8.2021,250000,8.02,70.7,301500 4263500,2.5,Suitable,dodgerblue,YES,187.3433565,40.6998005
301500,4263500,POTOH,6.56168,250000,8.36,70.9,301500 4263500,2,Suitable,dodgerblue,YES,187.3433565,40.6998005
301500,4263500,POTOH,1.64042,250000,8.71,71.2,301500 4263500,0.5,Suitable,dodgerblue,YES,187.3433565,40.6998005
301500,4263500,POTOH,0,250000,8.83,71.3,301500 4263500,0,Suitable,dodgerblue,YES,187.3433565,40.6998005
301500,4264000,POTOH,8.2021,250000,8.06,70.8,301500 4264000,2.5,Suitable,dodgerblue,YES,187.3433565,41.0104860000001
301500,4264000,POTOH,9.84252,250000,8.06,70.9,301500 4264000,3,Suitable,dodgerblue,YES,187.3433565,41.0104860000001
301500,4264000,POTOH,3.28084,250000,8.57,71.1,301500 4264000,1,Suitable,dodgerblue,YES,187.3433565,41.0104860000001
301500,4264000,POTOH,1.64042,250000,8.69,71.2,301500 4264000,0.5,Suitable,dodgerblue,YES,187.3433565,41.0104860000001
301500,4264000,POTOH,6.56168,250000,8.34,70.9,301500 4264000,2,Suitable,dodgerblue,YES,187.3433565,41.0104860000001
301500,4264000,POTOH,0,250000,8.81,71.3,301500 4264000,0,Suitable,dodgerblue,YES,187.3433565,41.0104860000001
301500,4264000,POTOH,4.92126,250000,8.45,71,301500 4264000,1.5,Suitable,dodgerblue,YES,187.3433565,41.0104860000001
301500,4264500,POTOH,8.2021,250000,8.09,70.8,301500 4264500,2.5,Suitable,dodgerblue,YES,187.3433565,41.3211715000002
301500,4264500,POTOH,3.28084,250000,8.56,71.1,301500 4264500,1,Suitable,dodgerblue,YES,187.3433565,41.3211715000002
301500,4264500,POTOH,9.84252,250000,8.1,70.9,301500 4264500,3,Suitable,dodgerblue,YES,187.3433565,41.3211715000002
301500,4264500,POTOH,4.92126,250000,8.43,71,301500 4264500,1.5,Suitable,dodgerblue,YES,187.3433565,41.3211715000002
301500,4264500,POTOH,1.64042,250000,8.68,71.2,301500 4264500,0.5,Suitable,dodgerblue,YES,187.3433565,41.3211715000002
301500,4264500,POTOH,6.56168,250000,8.32,70.9,301500 4264500,2,Suitable,dodgerblue,YES,187.3433565,41.3211715000002
301500,4264500,POTOH,0,250000,8.79,71.3,301500 4264500,0,Suitable,dodgerblue,YES,187.3433565,41.3211715000002
301500,4265000,POTOH,8.2021,250000,8.13,70.9,301500 4265000,2.5,Suitable,dodgerblue,YES,187.3433565,41.6318570000003
301500,4265000,POTOH,6.56168,250000,8.3,70.9,301500 4265000,2,Suitable,dodgerblue,YES,187.3433565,41.6318570000003
301500,4265000,POTOH,4.92126,250000,8.41,71,301500 4265000,1.5,Suitable,dodgerblue,YES,187.3433565,41.6318570000003
301500,4265000,POTOH,1.64042,250000,8.66,71.2,301500 4265000,0.5,Suitable,dodgerblue,YES,187.3433565,41.6318570000003
301500,4265000,POTOH,0,250000,8.77,71.3,301500 4265000,0,Suitable,dodgerblue,YES,187.3433565,41.6318570000003
301500,4265000,POTOH,11.48294,250000,8.12,70.9,301500 4265000,3.5,Suitable,dodgerblue,YES,187.3433565,41.6318570000003
301500,4265000,POTOH,9.84252,250000,8.13,70.9,301500 4265000,3,Suitable,dodgerblue,YES,187.3433565,41.6318570000003
301500,4265000,POTOH,3.28084,250000,8.54,71.1,301500 4265000,1,Suitable,dodgerblue,YES,187.3433565,41.6318570000003
302000,4253000,POTOH,9.84252,250000,6.06,70,302000 4253000,3,Suitable,dodgerblue,YES,187.654042,34.1754050000004
302000,4253000,POTOH,6.56168,250000,7.91,69.6,302000 4253000,2,Suitable,dodgerblue,YES,187.654042,34.1754050000004
302000,4253000,POTOH,0,250000,8.28,70,302000 4253000,0,Suitable,dodgerblue,YES,187.654042,34.1754050000004
302000,4253000,POTOH,8.2021,250000,7.9,69.6,302000 4253000,2.5,Suitable,dodgerblue,YES,187.654042,34.1754050000004
302000,4253000,POTOH,4.92126,250000,8.01,69.7,302000 4253000,1.5,Suitable,dodgerblue,YES,187.654042,34.1754050000004
302000,4253000,POTOH,1.64042,250000,8.2,69.9,302000 4253000,0.5,Suitable,dodgerblue,YES,187.654042,34.1754050000004
302000,4253000,POTOH,3.28084,250000,8.1,69.8,302000 4253000,1,Suitable,dodgerblue,YES,187.654042,34.1754050000004
302000,4253000,POTOH,11.48294,250000,5.9,69.9,302000 4253000,3.5,Suitable,dodgerblue,YES,187.654042,34.1754050000004
302000,4253500,POTOH,9.84252,250000,6.14,70,302000 4253500,3,Suitable,dodgerblue,YES,187.654042,34.4860905000001
302000,4253500,POTOH,6.56168,250000,7.91,69.6,302000 4253500,2,Suitable,dodgerblue,YES,187.654042,34.4860905000001
302000,4253500,POTOH,1.64042,250000,8.2,69.9,302000 4253500,0.5,Suitable,dodgerblue,YES,187.654042,34.4860905000001
302000,4253500,POTOH,11.48294,250000,5.98,69.9,302000 4253500,3.5,Suitable,dodgerblue,YES,187.654042,34.4860905000001
302000,4253500,POTOH,0,250000,8.28,70,302000 4253500,0,Suitable,dodgerblue,YES,187.654042,34.4860905000001
302000,4253500,POTOH,4.92126,250000,8.01,69.7,302000 4253500,1.5,Suitable,dodgerblue,YES,187.654042,34.4860905000001
302000,4253500,POTOH,3.28084,250000,8.1,69.8,302000 4253500,1,Suitable,dodgerblue,YES,187.654042,34.4860905000001
302000,4253500,POTOH,8.2021,250000,7.89,69.6,302000 4253500,2.5,Suitable,dodgerblue,YES,187.654042,34.4860905000001
302000,4254000,POTOH,0,250000,8.27,70,302000 4254000,0,Suitable,dodgerblue,YES,187.654042,34.7967760000001
302000,4254000,POTOH,11.48294,250000,6.07,70,302000 4254000,3.5,Suitable,dodgerblue,YES,187.654042,34.7967760000001
302000,4254000,POTOH,3.28084,250000,8.09,69.8,302000 4254000,1,Suitable,dodgerblue,YES,187.654042,34.7967760000001
302000,4254000,POTOH,8.2021,250000,7.87,69.6,302000 4254000,2.5,Suitable,dodgerblue,YES,187.654042,34.7967760000001
302000,4254000,POTOH,9.84252,250000,6.22,70.1,302000 4254000,3,Suitable,dodgerblue,YES,187.654042,34.7967760000001
302000,4254000,POTOH,4.92126,250000,8,69.7,302000 4254000,1.5,Suitable,dodgerblue,YES,187.654042,34.7967760000001
302000,4254000,POTOH,1.64042,250000,8.19,69.9,302000 4254000,0.5,Suitable,dodgerblue,YES,187.654042,34.7967760000001
302000,4254000,POTOH,6.56168,250000,7.9,69.6,302000 4254000,2,Suitable,dodgerblue,YES,187.654042,34.7967760000001
302000,4255000,POTOH,0,250000,8.26,70.1,302000 4255000,0,Suitable,dodgerblue,YES,187.654042,35.4181470000003
302000,4255000,POTOH,8.2021,250000,7.81,69.7,302000 4255000,2.5,Suitable,dodgerblue,YES,187.654042,35.4181470000003
302000,4255000,POTOH,4.92126,250000,7.98,69.8,302000 4255000,1.5,Suitable,dodgerblue,YES,187.654042,35.4181470000003
302000,4255000,POTOH,1.64042,250000,8.18,70,302000 4255000,0.5,Suitable,dodgerblue,YES,187.654042,35.4181470000003
302000,4255000,POTOH,3.28084,250000,8.08,69.9,302000 4255000,1,Suitable,dodgerblue,YES,187.654042,35.4181470000003
302000,4255000,POTOH,6.56168,250000,7.87,69.7,302000 4255000,2,Suitable,dodgerblue,YES,187.654042,35.4181470000003
302000,4255500,POTOH,8.2021,250000,7.78,69.7,302000 4255500,2.5,Suitable,dodgerblue,YES,187.654042,35.7288325000004
302000,4255500,POTOH,6.56168,250000,7.87,69.7,302000 4255500,2,Suitable,dodgerblue,YES,187.654042,35.7288325000004
302000,4255500,POTOH,4.92126,250000,7.98,69.8,302000 4255500,1.5,Suitable,dodgerblue,YES,187.654042,35.7288325000004
302000,4255500,POTOH,0,250000,8.26,70.1,302000 4255500,0,Suitable,dodgerblue,YES,187.654042,35.7288325000004
302000,4255500,POTOH,3.28084,250000,8.08,69.9,302000 4255500,1,Suitable,dodgerblue,YES,187.654042,35.7288325000004
302000,4255500,POTOH,1.64042,250000,8.18,70,302000 4255500,0.5,Suitable,dodgerblue,YES,187.654042,35.7288325000004
302000,4266500,POTTF,0,250000,8.69,71.2,302000 4266500,0,Suitable,dodgerblue,YES,187.654042,42.5639135000001
302000,4266500,POTTF,4.92126,250000,8.34,71,302000 4266500,1.5,Suitable,dodgerblue,YES,187.654042,42.5639135000001
302000,4266500,POTTF,13.12336,250000,6.39,70.9,302000 4266500,4,Suitable,dodgerblue,YES,187.654042,42.5639135000001
302000,4266500,POTTF,8.2021,250000,8.19,70.9,302000 4266500,2.5,Suitable,dodgerblue,YES,187.654042,42.5639135000001
302000,4266500,POTTF,3.28084,250000,8.47,71.1,302000 4266500,1,Suitable,dodgerblue,YES,187.654042,42.5639135000001
302000,4266500,POTTF,11.48294,250000,8.19,70.9,302000 4266500,3.5,Suitable,dodgerblue,YES,187.654042,42.5639135000001
302000,4266500,POTTF,6.56168,250000,8.23,70.9,302000 4266500,2,Suitable,dodgerblue,YES,187.654042,42.5639135000001
302000,4266500,POTTF,9.84252,250000,8.19,70.9,302000 4266500,3,Suitable,dodgerblue,YES,187.654042,42.5639135000001
302000,4266500,POTTF,1.64042,250000,8.59,71.2,302000 4266500,0.5,Suitable,dodgerblue,YES,187.654042,42.5639135000001
302000,4267000,POTTF,11.48294,250000,8.2,70.9,302000 4267000,3.5,Suitable,dodgerblue,YES,187.654042,42.8745990000002
302000,4267000,POTTF,1.64042,250000,8.59,71.2,302000 4267000,0.5,Suitable,dodgerblue,YES,187.654042,42.8745990000002
